,percent_time_idle,hourly_wage
10196,59.8959078041,22.4915821994
10198,11.0302791978,55.3274669598
10200,27.1002710027,46.1191084945
10201,18.6363636364,54.644539185
10202,26.3392857143,42.8273830049
10203,17.3136773137,59.6116241633
10211,36.7726161369,39.3201807605
10213,20.7612456747,80.5588593247
10214,9.13355350344,60.8591566561
10218,39.2554578038,38.3422995247
10219,7.44815723723,56.2869279259
10220,5.2199960715,56.7887550038
10221,11.1801242236,56.5889620904
10222,6.27302812278,51.4399098533
10224,40.5405405405,32.2230754893
10229,47.2041612484,28.9585220394
10230,11.4285714286,70.966226601
10231,54.4050467696,27.5045044369
10232,47.7987421384,29.9817254392
10233,35.9756097561,38.0282422204
10234,62.5352112676,26.0358853813
10235,60.6653620352,25.4636372225
10240,55.2457813646,24.6309176006
10241,12.6786640006,52.1666143156
10245,10.3685057435,54.2640010152
10247,23.0249491011,46.5567832116
10248,33.2547169811,39.4468477554
10250,18.2525654666,53.8092897643
10252,5.1724137931,64.1376456599
10253,28.5340565449,42.9407124307
10254,16.2628794208,57.8681185723
10255,23.0619736558,46.8100879381
10256,50.5720915346,27.6128428824
10260,5.95760642288,62.4098390702
10261,63.7061009229,19.0975709556
10263,36.1155848097,36.8375826092
10265,12.1767591382,52.0440984608
10266,46.2218356295,33.8677214326
10267,36.9863013699,44.8869154464
10268,26.5720081136,46.3995901238
10269,46.1927102129,35.8926303214
10271,7.74888797175,54.5338209971
10272,36.8015414258,41.9475941798
10274,46.8401486989,38.728480964
10276,23.2,44.4497757635
10278,11.0859728507,54.1737712592
10279,9.37219885541,53.4057269958
10280,59.1905564924,24.5799174275
10282,36.9663941871,35.1588875317
10292,14.0977667112,55.6136593912
10297,40.6085771751,34.9503889462
10302,52.1428571429,27.068346798
10307,53.9654017177,31.1719138908
10310,11.3271854308,55.3913249822
10311,7.09504685408,54.1191026174
10312,18.2383789487,50.5120538781
10315,33.3038663751,40.1488279263
10317,33.5062240664,39.2337931034
10319,60.0537129045,28.4509068683
10320,39.8692810458,35.6107910751
10323,9.38940855859,55.616280068
10325,53.5490379765,25.1353591778
10334,18.772059565,49.8007629349
10337,36.7433497764,40.2362905957
10339,11.7573776488,52.885207498
10340,44.4604316547,33.8871863061
10341,27.3996509599,42.2786423542
10342,8.50229509293,56.1024919511
10344,10.6811220769,58.2677581429
10345,32.9802775749,31.8809601773
10346,34.7762172471,40.4767236755
10347,6.09746728469,48.5902610425
10348,16.7741935484,49.8115061179
10350,12.8743782411,44.2933570785
10351,16.0086100861,51.3219875302
10354,9.65869282354,58.8662209782
10355,12.8739910097,58.2092032914
10356,9.64555266479,52.6282824174
10357,5.01278294673,60.7154344169
10358,75.4276001275,14.4085985266
10360,12.4497991968,50.8295471541
10361,17.7451634423,59.3374810793
10362,31.8485523385,41.2515198525
10367,5.21933489725,57.7043092078
10370,40.0,35.1770482759
10375,30.2408064215,41.0020611124
10377,24.4980134338,38.3671513434
10378,41.6666666667,50.9917241379
10379,40.2164597566,34.5467542435
10383,48.9939637827,29.983531534
10384,19.4966704143,54.3377157223
10386,61.2745098039,21.6737322515
10387,56.70419652,22.3051297074
10390,24.7046763643,44.1633950183
10391,10.838271689,54.9115088937
10392,10.102092317,49.5665016779
10395,17.5324675325,47.3239050605
10399,16.0825020221,50.0501110997
10400,22.8682170543,56.0986206897
10401,15.2098684407,54.8325547855
10402,13.2728394325,68.3233157465
10405,41.7270160795,35.5940794792
10406,46.8593842351,30.4050663401
10411,8.00819946963,57.1544645119
10415,67.4797504888,20.2446185901
10417,31.8859377806,45.1263537509
10418,26.1016287692,45.7137528503
10419,16.1056105611,55.1479221577
10426,31.3185289278,42.257554321
10428,6.38046740633,61.5358055299
10432,21.8732359174,48.1620915266
10436,25.2358903767,43.864567466
10437,5.14386914474,56.8727306661
10438,35.6441485103,34.9507208552
10439,9.94010777741,53.2245172172
10441,17.4555215681,46.2595633203
10443,56.9471624266,25.2095451785
10446,5.95647193585,62.0406114469
10448,21.6871177958,53.5670346839
10452,12.1748397652,55.3186056587
10454,24.8251748252,42.8682662165
10461,17.90133921,51.9868358752
10464,11.231884058,63.7186056972
10466,15.9215415853,50.6397203651
10471,13.0074469314,55.6658228912
10472,8.03579431713,63.1929721894
10473,18.0992033308,54.7463483119
10475,8.52858481724,60.824437191
10476,14.5857916363,55.5784049679
10478,42.0651183971,32.9578292821
10479,12.5700099137,50.7913985796
10486,45.4946996466,31.2572547825
10487,80.832226649,22.2937216651
10489,62.1621621622,24.765060768
10490,53.9466103322,24.9532260948
10491,22.0588235294,59.1454563895
10492,73.4154929577,15.2879597333
10495,17.0165603868,45.1056150451
10498,19.0569235665,49.6231068248
10499,35.4838709677,35.1577842047
10500,5.06320865372,62.0855700913
10501,34.5073388342,44.0045546006
10504,57.4279379157,25.9935010322
10508,28.2608695652,34.708005997
10509,15.6297420334,51.4559970698
10510,5.71550467522,58.2706016921
10512,5.32451070636,55.2825438222
10515,12.0260861143,57.2764101683
10517,16.9898286018,47.6456480758
10518,11.6765078889,56.5167763175
10520,15.4929577465,54.2249635746
10524,54.0089156778,28.9443950091
10526,21.2566483368,48.5359204469
10529,57.9198033492,23.8909414551
10531,22.7207519169,47.9388265798
10532,64.9823499748,50.0099953049
10536,24.3243243243,44.6923392358
10537,59.6120401338,46.7087440895
10538,10.2524122658,51.5105930866
10544,49.3801652893,35.9846580222
10546,11.8562578713,43.9391824562
10551,13.6842105263,47.8130961887
10552,48.9795918367,36.31026038
10560,27.6595744681,40.1840352164
10561,20.1992825827,50.0935885983
10562,56.9169960474,24.5368842851
10566,6.76324831784,54.6398895378
10567,31.7567567568,37.4774091333
10571,45.5121436114,33.3282205149
10573,5.6460639224,55.2636230697
10581,7.20221606648,52.6530977171
10588,5.97770873038,56.1372876679
10590,62.6417611741,21.6094297348
10591,40.9986754967,40.5006987897
10592,30.4801837411,39.4635888444
10593,58.3437110834,24.6290917679
10594,78.3282837284,10.804491178
10596,26.2908574135,42.0900093108
10597,5.67200986436,57.4882122181
10600,23.9407443093,50.6103641808
10603,8.60673335348,55.0900491295
10606,41.0206718346,43.6584309008
10608,9.03257522834,64.0631251556
10609,26.0960334029,44.7567086603
10616,7.37744380776,54.9606249221
10617,6.83277285234,61.4880485774
10619,35.0636630754,42.0050660272
10621,13.7084663037,52.330855175
10623,49.5474035255,30.921532421
10624,5.70388349515,58.250734851
10625,41.3037598052,29.1074403291
10628,28.519990067,45.9219064419
10630,17.3956262425,51.3000411325
10631,20.3562340967,54.9774782838
10632,30.2225961906,41.4872137098
10633,10.5777777778,58.4551356322
10635,25.9079903148,43.8821274109
10636,18.7114634453,45.4396375991
10638,29.8245614035,46.972123412
10640,16.463805253,45.151245223
10641,13.9486574513,51.2358911458
10648,65.7861569163,20.7044102148
10649,5.55555555556,47.0668965517
10654,5.37410152322,54.7340508733
10655,10.0444070193,54.7557334527
10656,20.0048954472,44.9328552033
10658,48.6988923694,32.7832103849
10659,32.420547048,40.69432873
10661,30.3728070175,41.246238657
10662,9.48847333531,53.7601252802
10664,26.4081059219,54.7160299539
10668,38.7020144432,35.3184445406
10673,12.8165485767,52.7766276841
10675,18.9542533139,50.752178193
10676,18.5783498856,44.5621255525
10681,14.0456981118,53.341636368
10682,5.73650253787,62.9660176986
10683,26.9503546099,41.6991342627
10684,24.9088699878,49.4538970126
10685,32.760845025,42.5366598268
10688,9.4070106193,54.1149781749
10689,10.4509911418,59.9964240692
10691,7.82608695652,73.761059798
10694,32.4045016773,41.1079111456
10696,12.1026955108,54.4657302538
10699,20.9096658585,47.7705317258
10700,11.4849490507,48.9794692541
10701,22.0828105395,43.5276130316
10702,26.8467815823,40.9111624274
10703,5.45065304551,55.0337328871
10711,16.1158525513,54.2991866152
10712,20.4626938498,46.9138907645
10720,51.3805970149,26.2171899125
10724,6.69260700389,57.5924679995
10727,5.4897241881,57.1919524523
10729,22.4501541624,45.6146294787
10730,6.03448275862,55.1072770511
10735,17.3440652625,54.6534850906
10738,10.3815248727,54.3791982436
10740,7.33750504643,56.577812426
10745,23.449687913,44.7964251928
10756,7.65049785329,64.3096171837
10759,7.50241446926,64.9860924553
10761,17.3913043478,52.8067050057
10762,12.8056628057,49.6096099055
10769,21.5009193252,52.454852958
10770,67.1748878924,26.7781660739
10772,7.21067290381,56.4470188467
10773,27.436651209,45.8458155818
10775,12.7159652128,55.9257855483
10776,41.7721518987,32.9830816237
10778,31.1369148548,35.7353326342
10780,8.18410124255,63.0826000259
10782,35.7579356243,39.1531108193
10785,72.8832017424,17.1677384831
10786,45.9745289342,30.5800715491
10789,17.2301991663,49.8354834773
10795,21.9905926623,52.0357478833
10805,61.9791666667,22.7288577586
10806,8.73259518994,58.0040447542
10809,36.4791445702,34.7528973235
10810,5.79169370539,56.394700038
10811,39.5939086294,39.8466795029
10814,49.7142857143,30.1010246305
10816,28.4197895514,46.8308454228
10817,40.546911834,32.2779105497
10819,7.23985381804,53.5126649024
10820,17.7653631285,47.6552502408
10821,38.7822617304,39.5983635537
10823,13.2753039041,53.8667279785
10825,39.6498199429,39.6949052652
10828,28.6919831224,45.25311567
10835,22.3839245575,49.0169682903
10836,5.40982971387,53.4212034996
10837,11.6490166415,53.465649747
10838,49.126946673,29.9019296675
10840,6.29137486707,58.172870013
10843,64.4823066841,19.4421964116
10848,49.5689655172,35.8951605232
10849,39.1304347826,37.323898051
10850,54.4398697229,28.8745605689
10851,11.2887022677,56.2398227929
10852,5.29922164093,60.9155297814
10853,8.96213565786,51.4411809321
10854,6.29855443013,57.3643120912
10860,29.2016806723,43.5202496214
10862,7.31707317073,53.0783313709
10866,6.38851858024,54.6331530952
10869,12.5,51.8816515426
10871,5.4215572822,58.8895035372
10874,20.725388601,45.8734464892
10875,14.8016389235,50.1877633674
10876,5.08884961663,55.4574196975
10878,6.23083116086,59.8828215474
10879,17.6431863068,46.1365444598
10883,56.9023962595,53.9198290977
10885,26.3095096051,47.4453143193
10890,6.44071294075,57.4232789974
10891,71.1229469553,18.8250242866
10892,15.51018293,49.1010323206
10894,19.7841726619,58.6702059042
10895,6.32651428267,53.0888197061
10900,10.9240425142,60.218583534
10902,31.8181818182,44.2067398119
10909,70.501321997,19.4272097193
10910,60.5633802817,23.8825227225
10911,14.463840399,53.1019348181
10914,29.2307692308,46.9787586207
10916,7.7661238228,59.7456262009
10920,9.21190813205,55.2166520502
10921,34.2592461235,39.7835397159
10922,25.817555938,43.7750299721
10923,12.5648538688,55.7581611941
10926,80.5078767929,20.3258130164
10928,44.2603550296,34.7566814936
10929,22.6132024004,49.1554647553
10930,14.8493436754,52.3608941651
10931,10.4611794242,52.5031471694
10933,31.5927545284,41.8285511211
10942,33.7277777778,37.4176551724
10943,6.45526613817,49.0331471863
10945,6.86678256173,51.1346491517
10949,8.69158750017,59.8749751703
10950,7.38682861696,52.5779237271
10951,13.0177514793,55.9199335413
10953,21.6958174905,49.5287452471
10957,31.4494993616,41.9670211262
10958,47.8325975769,34.2856165702
10959,26.2498281387,47.8216654261
10960,5.59935005389,60.9812932463
10963,22.4429416737,36.6868641968
10967,30.0908359204,60.4245554353
10968,70.438247012,21.0285467784
10969,30.1279776347,41.3322820668
10970,10.9211516105,49.6373450422
10972,11.9380288922,52.3873517706
10974,30.3434193429,48.9278352099
10976,17.6878297607,48.8926001341
10977,15.1198669041,53.5155460901
10978,10.2944809526,53.2182828987
10979,17.0168141908,52.4908709131
10982,7.5692530164,56.82432165
10983,12.4801592002,48.0778747818
10986,19.8324022346,48.8251936043
10988,15.7415899336,57.2387481009
10990,49.6894409938,24.0745598629
10991,50.3875968992,31.2064474739
10992,7.54960851115,54.7310196435
10993,18.72110182,68.4034805027
10994,21.5375228798,48.6933243567
10996,23.1676342525,51.1936539713
10997,50.0,32.69276951
10998,15.3225806452,59.0582925473
11002,51.0806054206,30.169959582
11003,36.0971379011,69.160008374
11005,14.0053574637,54.5572348008
11006,32.7450193876,39.5983235819
11007,18.2325098878,43.8946669439
11010,33.7164750958,49.4387316686
11011,18.8569676798,48.2340393787
11014,26.4856355765,34.2801775027
11017,68.0921052632,20.4731488203
11018,18.9014943276,57.9155035406
11021,7.45716886915,57.0003967035
11027,5.09247609461,53.0047528765
11032,50.995963496,34.2699555803
11034,34.2164420303,38.484698856
11035,21.4285714286,47.0116256158
11041,44.3740628538,35.3647802923
11043,13.1743505839,53.5250194568
11044,48.9436619718,27.248188441
11045,8.94308943089,53.8794280908
11049,42.8143712575,31.5664670659
11050,9.2188325593,62.2239696359
11052,19.417252763,50.8764886683
11056,8.90385283834,55.5071341329
11057,35.2753207058,34.6994060974
11059,5.98946749128,57.3667976097
11060,37.3571349092,41.7554661605
11063,29.4244207756,44.5132013555
11066,33.7664473684,46.0815789474
11071,49.4296577947,29.9979284122
11075,8.39975812215,54.6732810276
11077,38.7755102041,45.8744546094
11082,59.3582887701,21.3156555412
11088,13.090009473,51.9505739297
11096,6.00318516894,58.8721187227
11101,17.3810250153,50.7660137594
11102,9.40235426084,54.0801955353
11103,8.48599085037,55.2819615992
11105,37.9996062217,47.6083874778
11107,12.5019965773,50.857419596
11108,26.186743315,40.4780912392
11109,18.5058343268,49.1661548006
11110,5.18329394935,55.1065147004
11111,55.8872305141,31.5075656202
11112,5.97492242417,60.7149598527
11113,11.6734789843,53.113385487
11121,6.59340659341,61.8019098143
11124,34.9833083918,35.914831119
11128,30.7692307692,33.9205759757
11129,52.808988764,24.6104920573
11132,65.8385093168,22.1168173056
11135,6.09610926634,52.8809231122
11137,6.29900645347,64.212019787
11143,24.7454665181,52.4143363178
11146,32.1302193914,41.9738048173
11147,11.9204495906,58.3555628319
11148,19.8871508604,49.1322331846
11149,22.9832222478,42.1293260788
11150,18.5087542765,51.4515249721
11151,34.6009303303,39.1152092609
11152,33.4098737084,41.4614941209
11153,16.7887001579,52.4861033821
11155,9.13770619323,54.0549843361
11157,13.5323035152,50.1834678234
11160,52.0949015649,27.6722310223
11162,47.1486761711,31.6319671325
11167,11.1246682079,64.4722578988
11169,13.2399745385,48.4027097309
11171,12.8477014204,55.2426083566
11173,10.465850156,47.6982471125
11176,9.79548943909,55.0154729602
11179,5.29316581001,61.1192028201
11184,29.0819206884,41.4215994583
11185,7.03547805171,56.8446870011
11186,48.5587583149,49.424369855
11187,7.83870768088,54.7983771313
11188,38.1824785118,37.3260882573
11192,6.38503803062,63.7781528062
11196,39.8826979472,50.0660185199
11198,37.9885814668,40.0355422289
11199,55.5555555556,30.9422660099
11200,56.1026422764,27.0330529857
11201,17.0235546039,41.6699800635
11204,10.2177554439,56.3028776064
11205,26.4634728371,43.1828797811
11206,22.3865234844,54.1331585554
11210,29.2888811446,40.7538739778
11213,56.9721115538,24.9943233961
11219,22.3157894737,42.6422504537
11222,15.638641609,59.3917118592
11228,65.5166441512,23.1630397001
11233,52.6634382567,35.8882858813
11234,31.4661717564,42.4604032976
11235,53.488372093,29.3354115331
11237,5.66960266888,59.3201954792
11239,11.4608176372,53.2837395315
11241,28.3582089552,54.5042717447
11242,6.69922594913,55.7243620927
11243,29.299980076,43.0484414138
11250,23.7535651602,43.7307557005
11254,10.7890349281,59.4621918879
11256,8.30473155185,57.0244735441
11257,7.33948926681,56.4507152661
11260,41.1947245927,33.940909018
11262,36.1555900251,41.2813054158
11264,5.46552657618,56.1934055096
11266,24.8484848485,47.4973793103
11270,53.1481028612,26.3513869582
11271,66.7846936391,20.5691399856
11272,34.8864309698,38.7143372813
11273,16.8278252126,48.8675088211
11274,20.691868105,54.5662135775
11276,21.7391304348,94.3466266867
11277,5.48264591662,59.2894879166
11278,49.3975630747,30.3474563167
11280,27.3846153846,39.4971883289
11281,62.0751744317,20.0908053738
11284,53.2710280374,24.769728499
11285,70.233463035,18.5863866899
11287,9.85455260184,56.1032873077
11296,7.31945176595,55.4545307473
11297,22.480620155,43.7821331195
11298,8.55736410054,56.2835019907
11299,55.5052605823,23.6819604634
11301,38.3495145631,48.0976230331
11302,15.0243864524,51.4318140854
11303,34.8832100754,34.3914758883
11304,14.1498388176,52.9105463842
11310,21.7664844001,45.8716047959
11311,61.6541353383,24.9926471351
11312,48.6301369863,27.7051913085
11315,23.4977578475,45.4976693509
11316,11.9271875458,51.580070645
11319,39.6750553883,33.3761995898
11320,23.7862198629,45.9721014576
11321,13.3786275842,56.7971216954
11322,18.5282124752,53.5644518632
11324,60.6299212598,21.1896866685
11325,13.4540987035,57.0832972786
11328,46.7032967033,27.1762599469
11330,16.3020465773,49.1663095904
11334,35.4571096731,41.1967917769
11344,14.0402627418,48.7984681786
11348,15.3831169464,52.4066984634
11351,31.9374975767,40.2601292351
11352,89.1785903551,14.1676443177
11354,19.9958377478,49.1358486036
11360,49.6722645874,29.824640503
11361,11.6812724786,48.4286335633
11368,43.7121721587,34.7995825893
11373,8.57596611964,55.2390463847
11374,6.35791661329,55.0246578893
11377,62.3698735415,19.4993603596
11378,48.0840059556,45.4172059805
11380,12.3033893717,50.9666268787
11381,36.813559322,39.0065870251
11384,7.20991919067,55.0424722251
11386,24.8201926991,41.8976045971
11387,11.2151583876,48.0820381381
11388,16.3131552152,44.2919024934
11389,37.5,37.6500596817
11390,6.54028436019,57.772043798
11391,21.768707483,46.6863194933
11392,6.40243902439,53.0671362489
11393,8.04078560186,52.816004644
11396,14.4121277273,49.9246050052
11398,25.9246596631,43.3813338249
11401,38.3838383838,32.606353187
11404,8.66116751269,51.893751094
11407,59.3275399984,27.9196923913
11408,32.7235772358,45.7880571909
11409,15.2097536006,47.734860088
11413,8.15177045896,50.8916368187
11415,17.5158003354,35.0388236812
11416,15.4336912564,51.1813193947
